"exam_id","major_category","middle_category","minor_category","detail_category","prompt_file","created_at","updated_at","question_set_size"
"toeic_reading","Reading","Part 5","短文穴埋め問題","語彙(短文穴埋め)","toeic_reading_part5.txt","2026-07-09T00:00:00.000Z","2026-07-09T00:00:00.000Z",
"toeic_reading","Reading","Part 5","短文穴埋め問題","語法","toeic_reading_part5.txt","2026-07-09T00:00:00.000Z","2026-07-09T00:00:00.000Z",
"toeic_reading","Reading","Part 5","短文穴埋め問題","文構造","toeic_reading_part5.txt","2026-07-09T00:00:00.000Z","2026-07-09T00:00:00.000Z",
"toeic_reading","Reading","Part 6","長文穴埋め問題","文法","toeic_reading_part6.txt","2026-07-09T00:00:00.000Z","2026-07-09T00:00:00.000Z",
"toeic_reading","Reading","Part 6","長文穴埋め問題","語彙(長文穴埋め)","toeic_reading_part6.txt","2026-07-09T00:00:00.000Z","2026-07-09T00:00:00.000Z",
"toeic_reading","Reading","Part 6","長文穴埋め問題","文脈理解","toeic_reading_part6.txt","2026-07-09T00:00:00.000Z","2026-07-09T00:00:00.000Z",
"toeic_reading","Reading","Part 6","長文穴埋め問題","文挿入(長文穴埋め)","toeic_reading_part6.txt","2026-07-09T00:00:00.000Z","2026-07-09T00:00:00.000Z",
"toeic_reading","Reading","Part 6","長文穴埋め問題","指示語・代名詞の参照","toeic_reading_part6.txt","2026-07-09T00:00:00.000Z","2026-07-09T00:00:00.000Z",
"toeic_reading","Reading","Part 6","長文穴埋め問題","接続表現","toeic_reading_part6.txt","2026-07-09T00:00:00.000Z","2026-07-09T00:00:00.000Z",
"toeic_reading","Reading","Part 7","読解問題","主旨把握","toeic_reading_part7.txt","2026-07-09T00:00:00.000Z","2026-07-09T00:00:00.000Z","3"
"toeic_reading","Reading","Part 7","読解問題","詳細情報の把握","toeic_reading_part7.txt","2026-07-09T00:00:00.000Z","2026-07-09T00:00:00.000Z","3"
"toeic_reading","Reading","Part 7","読解問題","推論","toeic_reading_part7.txt","2026-07-09T00:00:00.000Z","2026-07-09T00:00:00.000Z","3"
"toeic_reading","Reading","Part 7","読解問題","書き手の意図","toeic_reading_part7.txt","2026-07-09T00:00:00.000Z","2026-07-09T00:00:00.000Z","3"
"toeic_reading","Reading","Part 7","読解問題","語句の意味推測","toeic_reading_part7.txt","2026-07-09T00:00:00.000Z","2026-07-09T00:00:00.000Z","3"
"toeic_reading","Reading","Part 7","読解問題","文挿入(読解)","toeic_reading_part7.txt","2026-07-09T00:00:00.000Z","2026-07-09T00:00:00.000Z","3"
"toeic_reading","Reading","Part 7","読解問題","情報照合","toeic_reading_part7.txt","2026-07-09T00:00:00.000Z","2026-07-09T00:00:00.000Z","3"
"toeic_reading","Reading","Part 7","読解問題","複数文書読解","toeic_reading_part7.txt","2026-07-09T00:00:00.000Z","2026-07-09T00:00:00.000Z","3"
"toeic_reading","Reading","Part 7","読解問題","チャット・メール文書","toeic_reading_part7.txt","2026-07-09T00:00:00.000Z","2026-07-09T00:00:00.000Z","3"
"toeic_reading","Reading","Part 7","読解問題","広告・告知文","toeic_reading_part7.txt","2026-07-09T00:00:00.000Z","2026-07-09T00:00:00.000Z","3"
"toeic_reading","Reading","Part 7","読解問題","記事・レポート","toeic_reading_part7.txt","2026-07-09T00:00:00.000Z","2026-07-09T00:00:00.000Z","3"
"toeic_reading","Reading","Part 7","読解問題","表・フォーム・スケジュール","toeic_reading_part7.txt","2026-07-09T00:00:00.000Z","2026-07-09T00:00:00.000Z","3"
